AMPK	SIGNOR-C15	TBC1D1	Q86TI0	0.345
AMPK	SIGNOR-C15	RPTOR	Q8N122	0.436
AMPK	SIGNOR-C15	RPTOR	Q8N122	0.436
AMPK	SIGNOR-C15	HDAC7	Q8WUI4	0.201
AMPK	SIGNOR-C15	HDAC7	Q8WUI4	0.201
AMPK	SIGNOR-C15	TSC1	Q92574	0.35
AMPK	SIGNOR-C15	TSC1	Q92574	0.35
AMPK	SIGNOR-C15	PPP1R12C	Q9BZL4	0.171
AMPK	SIGNOR-C15	KLC2	Q9H0B6	0.194
AMPK	SIGNOR-C15	MLXIPL	Q9NP71	0.337
AMPK	SIGNOR-C15	MLXIPL	Q9NP71	0.337
AMPK	SIGNOR-C15	RRN3	Q9NYV6	0.169
AMPK	SIGNOR-C15	PPARGC1A	Q9UBK2	0.415
AMPK	SIGNOR-C15	PPARGC1A	Q9UBK2	0.415
AMPK	SIGNOR-C15	PPARGC1A	Q9UBK2	0.415
AMPK	SIGNOR-C15	PPARGC1A	Q9UBK2	0.415
AMPK	SIGNOR-C15	PPARGC1A	Q9UBK2	0.415
AMPK	SIGNOR-C15	PPARGC1A	Q9UBK2	0.415
AMPK	SIGNOR-C15	HDAC5	Q9UQL6	0.257
AMPK	SIGNOR-C15	HDAC5	Q9UQL6	0.257
AMPK	SIGNOR-C15	ULK1/Atg13/Fip200	SIGNOR-C100	0.354
AMPK	SIGNOR-C15	TSC1/TSC2	SIGNOR-C101	0.397
AMPK	SIGNOR-C15	AMPK	SIGNOR-C15	0.793
AMPK	SIGNOR-C15	AMPK	SIGNOR-C15	0.793
AMPK	SIGNOR-C15	mTORC1	SIGNOR-C3	0.379
AMPK	SIGNOR-C15	mTORC1	SIGNOR-C3	0.379
AMPK	SIGNOR-C15	mTORC1	SIGNOR-C3	0.379
AMPK	SIGNOR-C15	mTORC1	SIGNOR-C3	0.379
AMPK	SIGNOR-C15	FOXO	SIGNOR-PF27	0.312
AMPK	SIGNOR-C15	FOXO	SIGNOR-PF27	0.312
AMPK	SIGNOR-C15	FOXO	SIGNOR-PF27	0.312
AMPK	SIGNOR-C15	FOXO	SIGNOR-PF27	0.312
AMPK	SIGNOR-C15	FOXO	SIGNOR-PF27	0.312
AMPK	SIGNOR-C15	FOXO	SIGNOR-PF27	0.312
AMPK	SIGNOR-C15	FOXO	SIGNOR-PF27	0.312
AMPK	SIGNOR-C15	FOXO	SIGNOR-PF27	0.312
AMPK	SIGNOR-C15	Gbeta	SIGNOR-PF4	0.1
APC-c	SIGNOR-C150	KIF4A	O95239	0.186
PI3K	SIGNOR-C156	1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate	CHEBI:16618	0.1
APC-c	SIGNOR-C150	PTTG1	O95997	0.498
APC-c	SIGNOR-C150	CCNB1	P14635	0.566
APC-c	SIGNOR-C150	CCNA2	P20248	0.49
APC-c	SIGNOR-C150	USP37	Q86T82	0.211
APC-c	SIGNOR-C150	KIF18A	Q8NI77	0.199
APC-c	SIGNOR-C150	KIF2C	Q99661	0.173
APC-c	SIGNOR-C150	KIFC1	Q9BW19	0.156
Noncanonical PRC1	SIGNOR-C151	CDK1	P06493	0.432
Noncanonical PRC1	SIGNOR-C151	PPARG	P37231	0.242
Noncanonical PRC1	SIGNOR-C151	UHRF1	Q96T88	0.156
PAX2/TLE4	SIGNOR-C152	WT1	P19544	0.353
TCR	SIGNOR-C153	NCK1	P16333	0.261
TCR	SIGNOR-C153	ZAP70	P43403	0.637
AP1	SIGNOR-C154	IL6	P05231	0.512
AP1	SIGNOR-C154	CXCL8	P10145	0.447
AP1	SIGNOR-C154	CCL2	P13500	0.491
AP1	SIGNOR-C154	SPI1	P17947	0.431
AP1	SIGNOR-C154	CCND1	P24385	0.494
Calcineurin	SIGNOR-C155	DNM1L	O00429	0.18
Calcineurin	SIGNOR-C155	NFATC1	O95644	0.845
Calcineurin	SIGNOR-C155	NFATC1	O95644	0.845
Calcineurin	SIGNOR-C155	IL6	P05231	0.144
Calcineurin	SIGNOR-C155	MYOD1	P15172	0.154
Calcineurin	SIGNOR-C155	FLNA	P21333	0.172
Calcineurin	SIGNOR-C155	DNM2	P50570	0.186
Calcineurin	SIGNOR-C155	MEF2C	Q06413	0.303
Calcineurin	SIGNOR-C155	NFATC3	Q12968	0.458
Calcineurin	SIGNOR-C155	NFATC2	Q13469	0.589
Calcineurin	SIGNOR-C155	NFATC2	Q13469	0.589
Calcineurin	SIGNOR-C155	NFATC2	Q13469	0.589
Calcineurin	SIGNOR-C155	NFATC2	Q13469	0.589
Calcineurin	SIGNOR-C155	NFATC2	Q13469	0.589
Calcineurin	SIGNOR-C155	NFATC2	Q13469	0.589
Calcineurin	SIGNOR-C155	NFATC2	Q13469	0.589
PI3K	SIGNOR-C156	superoxide	CHEBI:18421	0.1
Calcineurin	SIGNOR-C155	NFATC2	Q13469	0.589
Calcineurin	SIGNOR-C155	NFATC2	Q13469	0.589
Calcineurin	SIGNOR-C155	NFATC2	Q13469	0.589
Calcineurin	SIGNOR-C155	NFATC2	Q13469	0.589
Calcineurin	SIGNOR-C155	NFATC2	Q13469	0.589
Calcineurin	SIGNOR-C155	NFATC2	Q13469	0.589
Calcineurin	SIGNOR-C155	NFATC2	Q13469	0.589
Calcineurin	SIGNOR-C155	NFATC2	Q13469	0.589
Calcineurin	SIGNOR-C155	NFATC2	Q13469	0.589
Calcineurin	SIGNOR-C155	NFATC2	Q13469	0.589
Calcineurin	SIGNOR-C155	NFATC2	Q13469	0.589
Calcineurin	SIGNOR-C155	PPP1R1A	Q13522	0.314
Calcineurin	SIGNOR-C155	NFATC4	Q14934	0.458
Calcineurin	SIGNOR-C155	BAD	Q92934	0.373
Calcineurin	SIGNOR-C155	BAD	Q92934	0.373
PI3K	SIGNOR-C156	1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate	CHEBI:16618	0.1
PI3K	SIGNOR-C156	1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate	CHEBI:16618	0.1
PI3K	SIGNOR-C156	PIK3CD	O00329	0.572
PI3K	SIGNOR-C156	AKT1	P31749	0.721
PI3K	SIGNOR-C156	AKT1	P31749	0.721
PI3K	SIGNOR-C156	AKT1	P31749	0.721
PI3K	SIGNOR-C156	AKT1	P31749	0.721
PI3K	SIGNOR-C156	AKT1	P31749	0.721
PI3K	SIGNOR-C156	AKT2	P31751	0.541
PI3K	SIGNOR-C156	IRS1	P35568	0.727
PI3K	SIGNOR-C156	PIK3CB	P42338	0.584
PI3K	SIGNOR-C156	MTOR	P42345	0.503
PI3K	SIGNOR-C156	PIK3CG	P48736	0.535
PI3K	SIGNOR-C156	RAC1	P63000	0.52
PI3K	SIGNOR-C156	BTK	Q06187	0.402
PI3K	SIGNOR-C156	BAD	Q92934	0.165
PI3K	SIGNOR-C156	AKT	SIGNOR-PF24	0.721
PI3K	SIGNOR-C156	AKT	SIGNOR-PF24	0.721
PI3K	SIGNOR-C156	AKT	SIGNOR-PF24	0.721
LE-TGN  SNARE	SIGNOR-C157	IGF2R	P11717	0.384
CyclinB/CDK1	SIGNOR-C17	NCOA3	Q9Y6Q9	0.195
LE-TGN  SNARE	SIGNOR-C157	M6PR	P20645	0.424
A1/b1 integrin	SIGNOR-C159	PTK2	Q05397	0.509
CyclinE/CDK2	SIGNOR-C16	CDC7	O00311	0.504
CyclinE/CDK2	SIGNOR-C16	TP73	O15350	0.473
CyclinE/CDK2	SIGNOR-C16	PRC1	O43663	0.283
CyclinE/CDK2	SIGNOR-C16	PRC1	O43663	0.283
CyclinE/CDK2	SIGNOR-C16	SF3B1	O75533	0.222
CyclinE/CDK2	SIGNOR-C16	SF3B1	O75533	0.222
CyclinE/CDK2	SIGNOR-C16	SF3B1	O75533	0.222
CyclinE/CDK2	SIGNOR-C16	RB1	P06400	0.728
CyclinE/CDK2	SIGNOR-C16	NPM1	P06748	0.314
CyclinE/CDK2	SIGNOR-C16	NPM1	P06748	0.314
CyclinE/CDK2	SIGNOR-C16	NPM1	P06748	0.314
CyclinE/CDK2	SIGNOR-C16	NPM1	P06748	0.314
CyclinE/CDK2	SIGNOR-C16	PRKAR1A	P10644	0.233
CyclinE/CDK2	SIGNOR-C16	MYOD1	P15172	0.444
CyclinE/CDK2	SIGNOR-C16	UBTF	P17480	0.314
CyclinE/CDK2	SIGNOR-C16	UBTF	P17480	0.314
CyclinE/CDK2	SIGNOR-C16	MCM3	P25205	0.56
CyclinE/CDK2	SIGNOR-C16	CDC25C	P30307	0.519
CyclinE/CDK2	SIGNOR-C16	COIL	P38432	0.32
CyclinE/CDK2	SIGNOR-C16	HIRA	P54198	0.276
CyclinE/CDK2	SIGNOR-C16	POU5F1	Q01860	0.213
CyclinE/CDK2	SIGNOR-C16	POU5F1	Q01860	0.213
CyclinE/CDK2	SIGNOR-C16	POU5F1	Q01860	0.213
CyclinE/CDK2	SIGNOR-C16	ID2	Q02363	0.364
CyclinE/CDK2	SIGNOR-C16	E2F5	Q15329	0.544
CyclinE/CDK2	SIGNOR-C16	USP37	Q86T82	0.365
CyclinE/CDK2	SIGNOR-C16	SIRT2	Q8IXJ6	0.33
CyclinE/CDK2	SIGNOR-C16	RRN3	Q9NYV6	0.456
A2/b1 integrin	SIGNOR-C160	PTK2	Q05397	0.528
A6/b1 integrin	SIGNOR-C164	NANOG	Q9H9S0	0.248
A3/b1 integrin	SIGNOR-C161	PTK2	Q05397	0.541
A4/b1 integrin	SIGNOR-C162	DLL1	O00548	0.165
A4/b1 integrin	SIGNOR-C162	JAG1	P78504	0.202
A4/b1 integrin	SIGNOR-C162	PTK2	Q05397	0.591
A5/b1 integrin	SIGNOR-C163	DLL1	O00548	0.168
A5/b1 integrin	SIGNOR-C163	JAG1	P78504	0.205
A5/b1 integrin	SIGNOR-C163	PTK2	Q05397	0.535
A6/b1 integrin	SIGNOR-C164	TERT	O14746	0.189
A6/b1 integrin	SIGNOR-C164	SOX2	P48431	0.241
A6/b1 integrin	SIGNOR-C164	POU5F1	Q01860	0.256
A6/b1 integrin	SIGNOR-C164	PTK2	Q05397	0.504
A6/b1 integrin	SIGNOR-C164	UTF1	Q5T230	0.145
A8/b1 integrin	SIGNOR-C165	PTK2	Q05397	0.484
A8/b1 integrin	SIGNOR-C165	PTK2	Q05397	0.484
A9/b1 integrin	SIGNOR-C166	TNF	P01375	0.198
A9/b1 integrin	SIGNOR-C166	IL1B	P01584	0.188
A9/b1 integrin	SIGNOR-C166	IL6	P05231	0.23
A9/b1 integrin	SIGNOR-C166	PTK2	Q05397	0.505
A10/b1 integrin	SIGNOR-C167	PTK2	Q05397	0.487
A11/b1 integrin	SIGNOR-C168	PTK2	Q05397	0.498
AL/b2 integrin	SIGNOR-C169	ICAM1	P05362	0.789
AL/b2 integrin	SIGNOR-C169	PTK2	Q05397	0.389
CyclinB/CDK1	SIGNOR-C17	CDC7	O00311	0.367
CyclinB/CDK1	SIGNOR-C17	DDX3X	O00571	0.268
CyclinB/CDK1	SIGNOR-C17	DDX3X	O00571	0.268
CyclinB/CDK1	SIGNOR-C17	TP73	O15350	0.417
CyclinB/CDK1	SIGNOR-C17	KIF4A	O95239	0.344
CyclinB/CDK1	SIGNOR-C17	LATS1	O95835	0.279
CyclinB/CDK1	SIGNOR-C17	NPM1	P06748	0.314
CyclinB/CDK1	SIGNOR-C17	NPM1	P06748	0.314
CyclinB/CDK1	SIGNOR-C17	NPM1	P06748	0.314
CyclinB/CDK1	SIGNOR-C17	SP1	P08047	0.338
CyclinB/CDK1	SIGNOR-C17	MYOD1	P15172	0.224
CyclinB/CDK1	SIGNOR-C17	MYOD1	P15172	0.224
CyclinB/CDK1	SIGNOR-C17	MYOD1	P15172	0.224
CyclinB/CDK1	SIGNOR-C17	NME1	P15531	0.167
CyclinB/CDK1	SIGNOR-C17	CDC25A	P30304	0.809
CyclinB/CDK1	SIGNOR-C17	CDC25B	P30305	0.691
CyclinB/CDK1	SIGNOR-C17	CDC25C	P30307	0.782
CyclinB/CDK1	SIGNOR-C17	CDC25C	P30307	0.782
CyclinB/CDK1	SIGNOR-C17	CDC25C	P30307	0.782
CyclinB/CDK1	SIGNOR-C17	CDC25C	P30307	0.782
CyclinB/CDK1	SIGNOR-C17	CDC25C	P30307	0.782
CyclinB/CDK1	SIGNOR-C17	CDC25C	P30307	0.782
CyclinB/CDK1	SIGNOR-C17	MTHFR	P42898	0.21
CyclinB/CDK1	SIGNOR-C17	RANGAP1	P46060	0.372
CyclinB/CDK1	SIGNOR-C17	RANGAP1	P46060	0.372
CyclinB/CDK1	SIGNOR-C17	RANGAP1	P46060	0.372
CyclinB/CDK1	SIGNOR-C17	IREB2	P48200	0.227
CyclinB/CDK1	SIGNOR-C17	AMPH	P49418	0.307
CyclinB/CDK1	SIGNOR-C17	AMPH	P49418	0.307
CyclinB/CDK1	SIGNOR-C17	AMPH	P49418	0.307
CyclinB/CDK1	SIGNOR-C17	ERF	P50548	0.247
CyclinB/CDK1	SIGNOR-C17	CASP9	P55211	0.282
CyclinB/CDK1	SIGNOR-C17	CASP9	P55211	0.282
CyclinB/CDK1	SIGNOR-C17	RUNX1	Q01196	0.29
CyclinB/CDK1	SIGNOR-C17	RUNX1	Q01196	0.29
CyclinB/CDK1	SIGNOR-C17	MEF2C	Q06413	0.31
CyclinB/CDK1	SIGNOR-C17	MCL1	Q07820	0.289
CyclinB/CDK1	SIGNOR-C17	FOXM1	Q08050	0.69
CyclinB/CDK1	SIGNOR-C17	ECT2	Q9H8V3	0.394
CyclinB/CDK1	SIGNOR-C17	FOXM1	Q08050	0.69
CyclinB/CDK1	SIGNOR-C17	TP53BP1	Q12888	0.49
CyclinB/CDK1	SIGNOR-C17	SQSTM1	Q13501	0.284
CyclinB/CDK1	SIGNOR-C17	SQSTM1	Q13501	0.284
CyclinB/CDK1	SIGNOR-C17	CASP8	Q14790	0.243
CyclinB/CDK1	SIGNOR-C17	KIF22	Q14807	0.279
CyclinB/CDK1	SIGNOR-C17	PLEC	Q15149	0.331
CyclinB/CDK1	SIGNOR-C17	PLEC	Q15149	0.331
CyclinB/CDK1	SIGNOR-C17	MAPK6	Q16659	0.302
CyclinB/CDK1	SIGNOR-C17	MAPK6	Q16659	0.302
CyclinB/CDK1	SIGNOR-C17	MAPK6	Q16659	0.302
CyclinB/CDK1	SIGNOR-C17	MAPK6	Q16659	0.302
CyclinB/CDK1	SIGNOR-C17	ZC3HC1	Q86WB0	0.247
CyclinB/CDK1	SIGNOR-C17	ECT2	Q9H8V3	0.394
CyclinB/CDK1	SIGNOR-C17	ABI1	Q8IZP0	0.317
CyclinB/CDK1	SIGNOR-C17	CKAP2	Q8WWK9	0.186
CyclinB/CDK1	SIGNOR-C17	TSC1	Q92574	0.349
CyclinB/CDK1	SIGNOR-C17	TSC1	Q92574	0.349
CyclinB/CDK1	SIGNOR-C17	TSC1	Q92574	0.349
CyclinB/CDK1	SIGNOR-C17	KAT5	Q92993	0.353
CyclinB/CDK1	SIGNOR-C17	KAT5	Q92993	0.353
CyclinB/CDK1	SIGNOR-C17	SIRT1	Q96EB6	0.404
CyclinB/CDK1	SIGNOR-C17	MASTL	Q96GX5	0.425
CyclinB/CDK1	SIGNOR-C17	MASTL	Q96GX5	0.425
CyclinB/CDK1	SIGNOR-C17	PBK	Q96KB5	0.475
CyclinB/CDK1	SIGNOR-C17	PBK	Q96KB5	0.475
CyclinB/CDK1	SIGNOR-C17	GORASP1	Q9BQQ3	0.492
CyclinB/CDK1	SIGNOR-C17	KIFC1	Q9BW19	0.32
CyclinB/CDK1	SIGNOR-C17	RGCC	Q9H4X1	0.339
AM/b2 integrin	SIGNOR-C170	PTK2	Q05397	0.399
AX/b2 integrin	SIGNOR-C171	PTK2	Q05397	0.383
AD/b2 integrin	SIGNOR-C172	VCAM1	P19320	0.506
AD/b2 integrin	SIGNOR-C172	PTK2	Q05397	0.385
AIIB/b3 integrin	SIGNOR-C173	FGA	P02671	0.531
AIIB/b3 integrin	SIGNOR-C173	FGB	P02675	0.394
AIIB/b3 integrin	SIGNOR-C173	FGG	P02679	0.518
AIIB/b3 integrin	SIGNOR-C173	PTPN1	P18031	0.424
AIIB/b3 integrin	SIGNOR-C173	PTK2	Q05397	0.501
A6/b4 integrin	SIGNOR-C174	PTK2	Q05397	0.444
A6/b4 integrin	SIGNOR-C174	PI3K	SIGNOR-C156	0.336
Av/b1 integrin	SIGNOR-C175	TERT	O14746	0.199
Av/b1 integrin	SIGNOR-C175	SOX2	P48431	0.194
Av/b1 integrin	SIGNOR-C175	POU5F1	Q01860	0.212
Av/b1 integrin	SIGNOR-C175	UTF1	Q5T230	0.15
Av/b1 integrin	SIGNOR-C175	NANOG	Q9H9S0	0.201
Av/b2 integrin	SIGNOR-C176	PTK2	Q05397	0.602
Av/b3 integrin	SIGNOR-C177	PTK2	Q05397	0.658
Av/b5 integrin	SIGNOR-C178	PTK2	Q05397	0.625
Av/b6 integrin	SIGNOR-C179	PTK2	Q05397	0.558
CyclinD/CDK4	SIGNOR-C18	RB1	P06400	0.835
CyclinD/CDK4	SIGNOR-C18	RB1	P06400	0.835
CyclinD/CDK4	SIGNOR-C18	RB1	P06400	0.835
CyclinD/CDK4	SIGNOR-C18	RB1	P06400	0.835
CyclinD/CDK4	SIGNOR-C18	RB1	P06400	0.835
CyclinD/CDK4	SIGNOR-C18	RB1	P06400	0.835
CyclinD/CDK4	SIGNOR-C18	MYOD1	P15172	0.329
CyclinD/CDK4	SIGNOR-C18	MYOG	P15173	0.221
CyclinD/CDK4	SIGNOR-C18	UBTF	P17480	0.273
CyclinD/CDK4	SIGNOR-C18	BRCA1	P38398	0.503
CyclinD/CDK4	SIGNOR-C18	MEF2A	Q02078	0.168
CyclinD/CDK4	SIGNOR-C18	MEF2C	Q06413	0.184
CyclinD/CDK4	SIGNOR-C18	RUNX3	Q13761	0.43
CyclinD/CDK4	SIGNOR-C18	MEF2D	Q14814	0.165
CyclinD/CDK4	SIGNOR-C18	RASSF1	Q9NS23	0.393
Laminin-8	SIGNOR-C181	A6/b1 integrin	SIGNOR-C164	0.442
Laminin-10	SIGNOR-C182	A6/b1 integrin	SIGNOR-C164	0.473
Laminin-10	SIGNOR-C182	Laminin-10	SIGNOR-C182	0.731
Laminin-1	SIGNOR-C183	a7/b1 integrin	SIGNOR-C126	0.471
Laminin-1	SIGNOR-C183	A1/b1 integrin	SIGNOR-C159	0.474
Laminin-1	SIGNOR-C183	A2/b1 integrin	SIGNOR-C160	0.465
Laminin-1	SIGNOR-C183	A6/b1 integrin	SIGNOR-C164	0.469
Laminin-1	SIGNOR-C183	A6/b1 integrin	SIGNOR-C164	0.469
Laminin-1	SIGNOR-C183	A6/b4 integrin	SIGNOR-C174	0.434
Laminin-5	SIGNOR-C184	A3/b1 integrin	SIGNOR-C161	0.454
Laminin-5	SIGNOR-C184	A6/b1 integrin	SIGNOR-C164	0.456
Laminin-5	SIGNOR-C184	A6/b4 integrin	SIGNOR-C174	0.498
Laminin-5	SIGNOR-C184	A6/b4 integrin	SIGNOR-C174	0.498
CLOCK/ARNTL	SIGNOR-C195	STAR	P49675	0.171
Av/b8 integrin	SIGNOR-C185	PTK2	Q05397	0.542
AE/b7 integrin	SIGNOR-C186	PTK2	Q05397	0.395
A4/b7 integrin	SIGNOR-C187	PTK2	Q05397	0.507
SETDB1/NLK/CHD7	SIGNOR-C189	PPARG	P37231	0.372
PAS complex	SIGNOR-C190	1-phosphatidyl-1D-myo-inositol 3-phosphate	CHEBI:17283	0.1
PAS complex	SIGNOR-C190	1,2-dioctanoyl-sn-glycero-3-phospho-(1D-myo-inositol-3,5-bisphosphate)(5-)	CHEBI:85342	0.1
WRC complex	SIGNOR-C191	ARP2/3	SIGNOR-C146	0.444
GATOR1	SIGNOR-C192	RRAGB	Q5VZM2	0.667
GATOR1	SIGNOR-C192	RRAGA	Q7L523	0.869
GATOR2	SIGNOR-C193	GATOR1	SIGNOR-C192	0.784
CLOCK/ARNTL	SIGNOR-C195	BHLHE40	O14503	0.588
CLOCK/ARNTL	SIGNOR-C195	PER2	O15055	0.768
CLOCK/ARNTL	SIGNOR-C195	PER1	O15534	0.736
CLOCK/ARNTL	SIGNOR-C195	VWF	P04275	0.203
CLOCK/ARNTL	SIGNOR-C195	SERPINE1	P05121	0.416
CLOCK/ARNTL	SIGNOR-C195	PER3	P56645	0.565
CLOCK/ARNTL	SIGNOR-C195	CRY1	Q16526	0.93
CLOCK/ARNTL	SIGNOR-C195	CRY2	Q49AN0	0.912
CLOCK/ARNTL2	SIGNOR-C196	SERPINE1	P05121	0.409
CBFA2T3/ZNF651	SIGNOR-C197	ZNF652	Q9Y2D9	0.414
SNAIL/RELA/PARP1	SIGNOR-C198	FN1	P02751	0.314
FCER1G/FCER1G	SIGNOR-C199	FCER1	SIGNOR-C200	0.522
mTORC2	SIGNOR-C2	SGK1	O00141	0.508
mTORC2	SIGNOR-C2	MYC	P01106	0.211
mTORC2	SIGNOR-C2	AKT1	P31749	0.483
mTORC2	SIGNOR-C2	AKT1	P31749	0.483
mTORC2	SIGNOR-C2	AKT1	P31749	0.483
mTORC2	SIGNOR-C2	AKT1	P31749	0.483
mTORC2	SIGNOR-C2	AKT1	P31749	0.483
mTORC2	SIGNOR-C2	AKT1	P31749	0.483
mTORC2	SIGNOR-C2	FUS	P35637	0.25
mTORC2	SIGNOR-C2	mTORC2	SIGNOR-C2	0.1
mTORC2	SIGNOR-C2	AKT	SIGNOR-PF24	0.483
mTORC2	SIGNOR-C2	AKT	SIGNOR-PF24	0.483
mTORC2	SIGNOR-C2	AKT	SIGNOR-PF24	0.483
mTORC2	SIGNOR-C2	AKT	SIGNOR-PF24	0.483
FCER1	SIGNOR-C200	SRC_kinase_family	SIGNOR-PF32	0.535
FCER1	SIGNOR-C200	SRC_kinase_family	SIGNOR-PF32	0.535
FCER1	SIGNOR-C200	SRC_kinase_family	SIGNOR-PF32	0.535
GNB/GNG	SIGNOR-C202	PLCB2	Q00722	0.433
GNB/GNG	SIGNOR-C202	CACNA1B	Q00975	0.348
GNB/GNG	SIGNOR-C202	PLCB3	Q01970	0.306
GNB/GNG	SIGNOR-C202	PI3K	SIGNOR-C156	0.415
SMAD2/STAT3/EP300	SIGNOR-C203	RORC	P51449	0.342
SMAD2/STAT3/EP300	SIGNOR-C203	IL17A	Q16552	0.38
SMAD3/PIAS3	SIGNOR-C204	STAT3	P40763	0.55
SMAD5/SMAD4	SIGNOR-C205	DLX5	P56178	0.208
SMAD5/SMAD4	SIGNOR-C205	RUNX2	Q13950	0.489
SMAD8/SMAD4	SIGNOR-C206	RUNX2	Q13950	0.374
Hemoglobin	SIGNOR-C209	hb:hp	SIGNOR-C149	0.762
CDON/SPAG9	SIGNOR-C21	ABL1	P00519	0.491
CDON/SPAG9	SIGNOR-C21	MAP3K5	Q99683	0.277
FN1/SDC4	SIGNOR-C210	WNT7A	O00755	0.193
RUNX2/EP300	SIGNOR-C211	BGLAP	P02818	0.313
CSF2RA/CSF2RB	SIGNOR-C212	PI3K	SIGNOR-C156	0.418
CSF2RA/CSF2RB	SIGNOR-C212	ERK1/2	SIGNOR-PF1	0.1
Core Binding Factor complex	SIGNOR-C214	SPI1	P17947	0.462
SMAD1/5/8/SMAD4	SIGNOR-C215	DLX5	P56178	0.205
SMAD1/5/8/SMAD4	SIGNOR-C215	RUNX2	Q13950	0.487
SMAD1/5/8/SMAD4	SIGNOR-C215	RUNX2	Q13950	0.487
SMAD1/5/8/SMAD4	SIGNOR-C215	RUNX2	Q13950	0.487
SMAD1/5/8/SMAD4	SIGNOR-C215	mTORC1	SIGNOR-C3	0.217
DGC	SIGNOR-C217	AQP4	P55087	0.19
DGC	SIGNOR-C217	NRXN2	P58401	0.168
DGC	SIGNOR-C217	NRXN1	Q9ULB1	0.257
DGC	SIGNOR-C217	NRXN3	Q9Y4C0	0.184
DGC	SIGNOR-C217	GABA-A (a4-b2-d) receptor	SIGNOR-C326	0.1
DGC	SIGNOR-C217	GABA-A (a4-b3-d) receptor	SIGNOR-C327	0.1
DGC	SIGNOR-C217	GABA-A (a6-b2-d) receptor	SIGNOR-C328	0.1
DGC	SIGNOR-C217	GABA-A (a6-b3-d) receptor	SIGNOR-C329	0.1
DGC	SIGNOR-C217	GABA-A (a1-b1-g2) receptor	SIGNOR-C330	0.1
DGC	SIGNOR-C217	GABA-A (a2-b1-g2) receptor	SIGNOR-C331	0.1
DGC	SIGNOR-C217	GABA-A (a3-b1-g2) receptor	SIGNOR-C332	0.1
DGC	SIGNOR-C217	GABA-A (a4-b1-g2) receptor	SIGNOR-C333	0.1
DGC	SIGNOR-C217	GABA-A (a6-b1-g2) receptor	SIGNOR-C334	0.1
DGC	SIGNOR-C217	GABA-A (a5-b1-g2) receptor	SIGNOR-C335	0.1
DGC	SIGNOR-C217	GABA-A	SIGNOR-PF61	0.1
MAPK12/CARM1	SIGNOR-C218	SNTB1	Q13884	0.31
LPR5/6	SIGNOR-C219	GSK3B/Axin/APC	SIGNOR-C110	0.621
Caspase 1 complex	SIGNOR-C220	IL1B	P01584	0.732
Caspase 1 complex	SIGNOR-C220	IL1B	P01584	0.732
Caspase 1 complex	SIGNOR-C220	GSDMD	P57764	0.539
Caspase 1 complex	SIGNOR-C220	IL18	Q14116	0.706
Caspase 3 complex	SIGNOR-C221	DFFA	O00273	0.707
Caspase 3 complex	SIGNOR-C221	IKBKB	O14920	0.25
Caspase 3 complex	SIGNOR-C221	IKBKB	O14920	0.25
Caspase 3 complex	SIGNOR-C221	IKBKB	O14920	0.25
Caspase 3 complex	SIGNOR-C221	IKBKB	O14920	0.25
Caspase 3 complex	SIGNOR-C221	GAS2	O43903	0.354
Caspase 3 complex	SIGNOR-C221	PSIP1	O75475	0.294
Caspase 3 complex	SIGNOR-C221	GSN	P06396	0.579
Caspase 3 complex	SIGNOR-C221	GSN	P06396	0.579
Caspase 3 complex	SIGNOR-C221	PARP1	P09874	0.71
Caspase 3 complex	SIGNOR-C221	NFKBIA	P25963	0.317
Caspase 3 complex	SIGNOR-C221	AKT1	P31749	0.507
Caspase 3 complex	SIGNOR-C221	BRCA1	P38398	0.397
Caspase 3 complex	SIGNOR-C221	CASP9	P55211	0.635
Caspase 3 complex	SIGNOR-C221	CASP9	P55211	0.635
Caspase 3 complex	SIGNOR-C221	CASP6	P55212	0.619
Caspase 3 complex	SIGNOR-C221	STK4	Q13043	0.59
Caspase 3 complex	SIGNOR-C221	STK4	Q13043	0.59
Caspase 3 complex	SIGNOR-C221	ROCK1	Q13464	0.674
Caspase 3 complex	SIGNOR-C221	PTCH1	Q13635	0.201
Caspase 3 complex	SIGNOR-C221	PTCH1	Q13635	0.201
Caspase 3 complex	SIGNOR-C221	SPTAN1	Q13813	0.625
Caspase 3 complex	SIGNOR-C221	IL18	Q14116	0.405
Caspase 8 complex	SIGNOR-C231	RIPK1	Q13546	0.894
Caspase 3 complex	SIGNOR-C221	IL18	Q14116	0.405
Caspase 3 complex	SIGNOR-C221	GOLGB1	Q14789	0.144
Caspase 3 complex	SIGNOR-C221	BAD	Q92934	0.424
Caspase 3 complex	SIGNOR-C221	ACIN1	Q9UKV3	0.578
Caspase 3 complex	SIGNOR-C221	AKT	SIGNOR-PF24	0.562
AIM2 inflammasome	SIGNOR-C222	Caspase 1 complex	SIGNOR-C220	0.1
NLRC4 inflammasome	SIGNOR-C223	Caspase 1 complex	SIGNOR-C220	0.1
NLRP1 inflammasome	SIGNOR-C224	Caspase 1 complex	SIGNOR-C220	0.1
NLRP3 inflammasome	SIGNOR-C225	Caspase 1 complex	SIGNOR-C220	0.1
Pyrin inflammasome	SIGNOR-C226	Caspase 1 complex	SIGNOR-C220	0.1
